mission_run_id,mission_name,timestamp,mission_seq,mission_status,command_id,command_name,frame,current,autocontinue,param1,param2,param3,param4,param5,param6,param7,target_lat,target_lon,target_alt,llm_call_id,llm_step_index,dt,llm_latency_ms,llm_model_name,input_gpi_lat,input_gpi_lon,input_gpi_alt,input_gpi_relative_alt,input_gpi_vx,input_gpi_vy,input_gpi_vz,input_gpi_hdg,input_roll,input_pitch,input_yaw,input_vfr_groundspeed,input_vfr_heading,input_vfr_throttle,input_vfr_alt,input_vfr_climb,input_battery_remaining,input_voltage_battery,input_load,input_gps_fix_type,generated_gpi_lat,generated_gpi_lon,generated_gpi_alt,generated_gpi_relative_alt,generated_gpi_vx,generated_gpi_vy,generated_gpi_vz,generated_gpi_hdg,generated_att_roll,generated_att_pitch,generated_att_yaw,generated_vfr_groundspeed,generated_vfr_heading,generated_vfr_throttle,generated_vfr_alt,generated_vfr_climb,generated_sys_battery_remaining,generated_sys_voltage_battery,generated_sys_load,generated_gps_fix_type,mission_label,target_lat_deg,target_lon_deg,input_gpi_lat_deg,input_gpi_lon_deg,generated_gpi_lat_deg,generated_gpi_lon_deg,generated_vx_mps,generated_vy_mps,generated_vz_mps,horizontal_speed_mps,elapsed_s,generated_E,generated_N
mission_20260716_135520,qgc_uploaded_mission,1784226133.5854652,0,active,22,MAV_CMD_NAV_TAKEOFF,,,,0.0,0.0,0.0,,473979530.0,85461823.0,49.98720169067383,473979530.0,85461823.0,49.98720169067383,77d24bae-2eb9-447d-8173-3fffda39cfda,0,0.5,60086.7305820002,gpt-oss:20b-cloud,473979709.0,85461637.0,16000.0,16000,0.0,0.0,-400,0,0.0,0.02,0.0,0.0,0.0,70.0,16.0,0.0,100,12000,400,3,473979709.0,85461637.0,23000.0,23000.0,0.0,0.0,-700.0,0.0,0.0,0.02,0.0,0.0,0.0,70.0,23.0,7.0,100.0,12000.0,400.0,3.0,M1,47.397953,8.5461823,47.3979709,8.5461637,47.3979709,8.5461637,0.0,0.0,-7.0,0.0,135.3852939605713,0.0,0.0
mission_20260716_135520,qgc_uploaded_mission,1784226133.585631,0,active,22,MAV_CMD_NAV_TAKEOFF,,,,0.0,0.0,0.0,,473979530.0,85461823.0,49.98720169067383,473979530.0,85461823.0,49.98720169067383,77d24bae-2eb9-447d-8173-3fffda39cfda,1,1.0,60086.7305820002,gpt-oss:20b-cloud,473979709.0,85461637.0,16000.0,16000,0.0,0.0,-400,0,0.0,0.02,0.0,0.0,0.0,70.0,16.0,0.0,100,12000,400,3,473979709.0,85461637.0,30000.0,30000.0,0.0,0.0,-700.0,0.0,0.0,0.02,0.0,0.0,0.0,70.0,30.0,7.0,100.0,12000.0,400.0,3.0,M1,47.397953,8.5461823,47.3979709,8.5461637,47.3979709,8.5461637,0.0,0.0,-7.0,0.0,135.88545966148376,0.0,0.0
mission_20260716_135520,qgc_uploaded_mission,1784226133.585652,0,active,22,MAV_CMD_NAV_TAKEOFF,,,,0.0,0.0,0.0,,473979530.0,85461823.0,49.98720169067383,473979530.0,85461823.0,49.98720169067383,77d24bae-2eb9-447d-8173-3fffda39cfda,2,1.5,60086.7305820002,gpt-oss:20b-cloud,473979709.0,85461637.0,16000.0,16000,0.0,0.0,-400,0,0.0,0.02,0.0,0.0,0.0,70.0,16.0,0.0,100,12000,400,3,473979709.0,85461637.0,37000.0,37000.0,0.0,0.0,-700.0,0.0,0.0,0.02,0.0,0.0,0.0,70.0,37.0,7.0,100.0,12000.0,400.0,3.0,M1,47.397953,8.5461823,47.3979709,8.5461637,47.3979709,8.5461637,0.0,0.0,-7.0,0.0,136.3854808807373,0.0,0.0
mission_20260716_135520,qgc_uploaded_mission,1784226133.5856657,0,active,22,MAV_CMD_NAV_TAKEOFF,,,,0.0,0.0,0.0,,473979530.0,85461823.0,49.98720169067383,473979530.0,85461823.0,49.98720169067383,77d24bae-2eb9-447d-8173-3fffda39cfda,3,2.0,60086.7305820002,gpt-oss:20b-cloud,473979709.0,85461637.0,16000.0,16000,0.0,0.0,-400,0,0.0,0.02,0.0,0.0,0.0,70.0,16.0,0.0,100,12000,400,3,473979709.0,85461637.0,44000.0,44000.0,0.0,0.0,-700.0,0.0,0.0,0.02,0.0,0.0,0.0,70.0,44.0,7.0,100.0,12000.0,400.0,3.0,M1,47.397953,8.5461823,47.3979709,8.5461637,47.3979709,8.5461637,0.0,0.0,-7.0,0.0,136.8854944705963,0.0,0.0
mission_20260716_135520,qgc_uploaded_mission,1784226133.585678,0,active,22,MAV_CMD_NAV_TAKEOFF,,,,0.0,0.0,0.0,,473979530.0,85461823.0,49.98720169067383,473979530.0,85461823.0,49.98720169067383,77d24bae-2eb9-447d-8173-3fffda39cfda,4,2.5,60086.7305820002,gpt-oss:20b-cloud,473979709.0,85461637.0,16000.0,16000,0.0,0.0,-400,0,0.0,0.02,0.0,0.0,0.0,70.0,16.0,0.0,100,12000,400,3,473979709.0,85461637.0,50000.0,50000.0,0.0,0.0,-600.0,0.0,0.0,0.02,0.0,0.0,0.0,70.0,50.0,6.0,100.0,12000.0,400.0,3.0,M1,47.397953,8.5461823,47.3979709,8.5461637,47.3979709,8.5461637,0.0,0.0,-6.0,0.0,137.38550686836243,0.0,0.0
mission_20260716_135520,qgc_uploaded_mission,1784226980.7010298,1,active,16,MAV_CMD_NAV_WAYPOINT,,,,0.0,0.0,0.0,,473991444.0,85437393.0,49.98720169067383,473991444.0,85437393.0,49.98720169067383,568aabda-a4fb-4cad-84df-d14e250d95b6,0,0.5,121805.15908899996,gpt-oss:20b-cloud,473979709.0,85461637.0,50000.0,50000,0.0,0.0,-600,0,0.0,0.02,0.0,0.0,0.0,70.0,50.0,0.0,100,12000,400,3,473981452.0,85458037.0,50000.0,50000.0,174.0,-360.0,0.0,5930.0,0.0,0.0,1.034,8.0,59.3,70.0,50.0,0.0,100.0,,,3.0,M1,47.3991444,8.5437393,47.3979709,8.5461637,47.3981452,8.5458037,1.74,-3.6,0.0,3.9984496995710725,982.5008585453033,-27.126984543177187,19.40307600052705
mission_20260716_135520,qgc_uploaded_mission,1784226980.701074,1,active,16,MAV_CMD_NAV_WAYPOINT,,,,0.0,0.0,0.0,,473991444.0,85437393.0,49.98720169067383,473991444.0,85437393.0,49.98720169067383,568aabda-a4fb-4cad-84df-d14e250d95b6,1,1.0,121805.15908899996,gpt-oss:20b-cloud,473979709.0,85461637.0,50000.0,50000,0.0,0.0,-600,0,0.0,0.02,0.0,0.0,0.0,70.0,50.0,0.0,100,12000,400,3,473983195.0,85454437.0,50000.0,50000.0,174.0,-360.0,0.0,11860.0,0.0,0.0,2.069,8.0,118.6,70.0,50.0,0.0,100.0,,,3.0,M1,47.3991444,8.5437393,47.3979709,8.5461637,47.3983195,8.5454437,1.74,-3.6,0.0,3.9984496995710725,983.0009026527405,-54.253969086488226,38.806152000263126
mission_20260716_135520,qgc_uploaded_mission,1784226980.7010903,1,active,16,MAV_CMD_NAV_WAYPOINT,,,,0.0,0.0,0.0,,473991444.0,85437393.0,49.98720169067383,473991444.0,85437393.0,49.98720169067383,568aabda-a4fb-4cad-84df-d14e250d95b6,2,1.5,121805.15908899996,gpt-oss:20b-cloud,473979709.0,85461637.0,50000.0,50000,0.0,0.0,-600,0,0.0,0.02,0.0,0.0,0.0,70.0,50.0,0.0,100,12000,400,3,473984938.0,85450837.0,50000.0,50000.0,174.0,-360.0,0.0,17790.0,0.0,0.0,3.104,8.0,177.9,70.0,50.0,0.0,100.0,,,3.0,M1,47.3991444,8.5437393,47.3979709,8.5461637,47.3984938,8.5450837,1.74,-3.6,0.0,3.9984496995710725,983.5009191036224,-81.38095362979927,58.2092279999992
mission_20260716_135520,qgc_uploaded_mission,1784226980.7011027,1,active,16,MAV_CMD_NAV_WAYPOINT,,,,0.0,0.0,0.0,,473991444.0,85437393.0,49.98720169067383,473991444.0,85437393.0,49.98720169067383,568aabda-a4fb-4cad-84df-d14e250d95b6,3,2.0,121805.15908899996,gpt-oss:20b-cloud,473979709.0,85461637.0,50000.0,50000,0.0,0.0,-600,0,0.0,0.02,0.0,0.0,0.0,70.0,50.0,0.0,100,12000,400,3,473986681.0,85447237.0,50000.0,50000.0,174.0,-360.0,0.0,23720.0,0.0,0.0,4.139,8.0,237.2,70.0,50.0,0.0,100.0,,,3.0,M1,47.3991444,8.5437393,47.3979709,8.5461637,47.3986681,8.5447237,1.74,-3.6,0.0,3.9984496995710725,984.0009315013885,-108.50793817297645,77.61230400052625
mission_20260716_135520,qgc_uploaded_mission,1784226980.701114,1,active,16,MAV_CMD_NAV_WAYPOINT,,,,0.0,0.0,0.0,,473991444.0,85437393.0,49.98720169067383,473991444.0,85437393.0,49.98720169067383,568aabda-a4fb-4cad-84df-d14e250d95b6,4,2.5,121805.15908899996,gpt-oss:20b-cloud,473979709.0,85461637.0,50000.0,50000,0.0,0.0,-600,0,0.0,0.02,0.0,0.0,0.0,70.0,50.0,0.0,100,12000,400,3,473988424.0,85443637.0,50000.0,50000.0,174.0,-360.0,0.0,29650.0,0.0,0.0,5.174,8.0,296.5,70.0,50.0,0.0,100.0,,,3.0,M1,47.3991444,8.5437393,47.3979709,8.5461637,47.3988424,8.5443637,1.74,-3.6,0.0,3.9984496995710725,984.5009427070618,-135.6349227162875,97.01538000026233
mission_20260716_135520,qgc_uploaded_mission,1784227071.7587526,1,active,16,MAV_CMD_NAV_WAYPOINT,,,,0.0,0.0,0.0,,473991444.0,85437393.0,49.98720169067383,473991444.0,85437393.0,49.98720169067383,87d27688-61f5-44a8-9b50-6262a8c19f5e,0,0.5,86862.9617430006,gpt-oss:20b-cloud,473988424.0,85443637.0,50000.0,50000,174.0,-360.0,0,29650,0.0,0.0,5.174,8.0,296.5,70.0,50.0,0.0,100,12000,400,3,473988440.0,85443595.0,50000.0,50000.0,-638.0,358.0,0.0,29650.0,0.0,0.0,5.174,8.0,296.5,70.0,50.0,0.0,100.0,12000.0,400.0,3.0,M1,47.3991444,8.5437393,47.3988424,8.5443637,47.398844,8.5443595,-6.38,3.58,0.0,7.315791139719614,1073.558581352234,-135.95140420257616,97.19349199997083
mission_20260716_135520,qgc_uploaded_mission,1784227071.758784,1,active,16,MAV_CMD_NAV_WAYPOINT,,,,0.0,0.0,0.0,,473991444.0,85437393.0,49.98720169067383,473991444.0,85437393.0,49.98720169067383,87d27688-61f5-44a8-9b50-6262a8c19f5e,1,1.0,86862.9617430006,gpt-oss:20b-cloud,473988424.0,85443637.0,50000.0,50000,174.0,-360.0,0,29650,0.0,0.0,5.174,8.0,296.5,70.0,50.0,0.0,100,12000,400,3,473988456.0,85443553.0,50000.0,50000.0,-638.0,358.0,0.0,29650.0,0.0,0.0,5.174,8.0,296.5,70.0,50.0,0.0,100.0,12000.0,400.0,3.0,M1,47.3991444,8.5437393,47.3988424,8.5443637,47.3988456,8.5443553,-6.38,3.58,0.0,7.315791139719614,1074.0586128234863,-136.26788568899866,97.37160400047031
mission_20260716_135520,qgc_uploaded_mission,1784227071.7588007,1,active,16,MAV_CMD_NAV_WAYPOINT,,,,0.0,0.0,0.0,,473991444.0,85437393.0,49.98720169067383,473991444.0,85437393.0,49.98720169067383,87d27688-61f5-44a8-9b50-6262a8c19f5e,2,1.5,86862.9617430006,gpt-oss:20b-cloud,473988424.0,85443637.0,50000.0,50000,174.0,-360.0,0,29650,0.0,0.0,5.174,8.0,296.5,70.0,50.0,0.0,100,12000,400,3,473988472.0,85443511.0,50000.0,50000.0,-638.0,358.0,0.0,29650.0,0.0,0.0,5.174,8.0,296.5,70.0,50.0,0.0,100.0,12000.0,400.0,3.0,M1,47.3991444,8.5437393,47.3988424,8.5443637,47.3988472,8.5443511,-6.38,3.58,0.0,7.315791139719614,1074.5586295127869,-136.5843671752873,97.54971600017882
mission_20260716_135520,qgc_uploaded_mission,1784227071.7588148,1,active,16,MAV_CMD_NAV_WAYPOINT,,,,0.0,0.0,0.0,,473991444.0,85437393.0,49.98720169067383,473991444.0,85437393.0,49.98720169067383,87d27688-61f5-44a8-9b50-6262a8c19f5e,3,2.0,86862.9617430006,gpt-oss:20b-cloud,473988424.0,85443637.0,50000.0,50000,174.0,-360.0,0,29650,0.0,0.0,5.174,8.0,296.5,70.0,50.0,0.0,100,12000,400,3,473988488.0,85443469.0,50000.0,50000.0,-638.0,358.0,0.0,29650.0,0.0,0.0,5.174,8.0,296.5,70.0,50.0,0.0,100.0,12000.0,400.0,3.0,M1,47.3991444,8.5437393,47.3988424,8.5443637,47.3988488,8.5443469,-6.38,3.58,0.0,7.315791139719614,1075.058643579483,-136.90084866157596,97.7278280006783
mission_20260716_135520,qgc_uploaded_mission,1784227071.7588267,1,active,16,MAV_CMD_NAV_WAYPOINT,,,,0.0,0.0,0.0,,473991444.0,85437393.0,49.98720169067383,473991444.0,85437393.0,49.98720169067383,87d27688-61f5-44a8-9b50-6262a8c19f5e,4,2.5,86862.9617430006,gpt-oss:20b-cloud,473988424.0,85443637.0,50000.0,50000,174.0,-360.0,0,29650,0.0,0.0,5.174,8.0,296.5,70.0,50.0,0.0,100,12000,400,3,473988504.0,85443427.0,50000.0,50000.0,-638.0,358.0,0.0,29650.0,0.0,0.0,5.174,8.0,296.5,70.0,50.0,0.0,100.0,12000.0,400.0,3.0,M1,47.3991444,8.5437393,47.3988424,8.5443637,47.3988504,8.5443427,-6.38,3.58,0.0,7.315791139719614,1075.558655500412,-137.21733014799847,97.9059400003868
mission_20260716_135520,qgc_uploaded_mission,1784227144.789195,1,active,16,MAV_CMD_NAV_WAYPOINT,,,,0.0,0.0,0.0,,473991444.0,85437393.0,49.98720169067383,473991444.0,85437393.0,49.98720169067383,7c092e28-13c4-40ab-b5e2-e0620a71cbb2,0,0.5,68886.76839699928,gpt-oss:20b-cloud,473988504.0,85443427.0,50000.0,50000,-638.0,358.0,0,29650,0.0,0.0,5.174,8.0,296.5,70.0,50.0,0.0,100,12000,400,3,473988510.0,85443415.0,50000.0,50000.0,-272.0,127.0,0.0,29500.0,0.0,0.0,5.155,3.0,295.0,70.0,50.0,0.0,100.0,12000.0,400.0,3.0,M1,47.3991444,8.5437393,47.3988504,8.5443427,47.398851,8.5443415,-2.72,1.27,0.0,3.001882742546751,1146.5890238285065,-137.30775342979524,97.97273200037637
mission_20260716_135520,qgc_uploaded_mission,1784227144.7892215,1,active,16,MAV_CMD_NAV_WAYPOINT,,,,0.0,0.0,0.0,,473991444.0,85437393.0,49.98720169067383,473991444.0,85437393.0,49.98720169067383,7c092e28-13c4-40ab-b5e2-e0620a71cbb2,1,1.0,68886.76839699928,gpt-oss:20b-cloud,473988504.0,85443427.0,50000.0,50000,-638.0,358.0,0,29650,0.0,0.0,5.174,8.0,296.5,70.0,50.0,0.0,100,12000,400,3,473988516.0,85443403.0,50000.0,50000.0,-272.0,127.0,0.0,29500.0,0.0,0.0,5.155,3.0,295.0,70.0,50.0,0.0,100.0,12000.0,400.0,3.0,M1,47.3991444,8.5437393,47.3988504,8.5443427,47.3988516,8.5443403,-2.72,1.27,0.0,3.001882742546751,1147.0890502929688,-137.398176711592,98.03952400036593
mission_20260716_135520,qgc_uploaded_mission,1784227144.7892363,1,active,16,MAV_CMD_NAV_WAYPOINT,,,,0.0,0.0,0.0,,473991444.0,85437393.0,49.98720169067383,473991444.0,85437393.0,49.98720169067383,7c092e28-13c4-40ab-b5e2-e0620a71cbb2,2,1.5,68886.76839699928,gpt-oss:20b-cloud,473988504.0,85443427.0,50000.0,50000,-638.0,358.0,0,29650,0.0,0.0,5.174,8.0,296.5,70.0,50.0,0.0,100,12000,400,3,473988522.0,85443391.0,50000.0,50000.0,-272.0,127.0,0.0,29500.0,0.0,0.0,5.155,3.0,295.0,70.0,50.0,0.0,100.0,12000.0,400.0,3.0,M1,47.3991444,8.5437393,47.3988504,8.5443427,47.3988522,8.5443391,-2.72,1.27,0.0,3.001882742546751,1147.5890650749207,-137.48859999338876,98.10631600035549
mission_20260716_135520,qgc_uploaded_mission,1784227144.7892478,1,active,16,MAV_CMD_NAV_WAYPOINT,,,,0.0,0.0,0.0,,473991444.0,85437393.0,49.98720169067383,473991444.0,85437393.0,49.98720169067383,7c092e28-13c4-40ab-b5e2-e0620a71cbb2,3,2.0,68886.76839699928,gpt-oss:20b-cloud,473988504.0,85443427.0,50000.0,50000,-638.0,358.0,0,29650,0.0,0.0,5.174,8.0,296.5,70.0,50.0,0.0,100,12000,400,3,473988528.0,85443379.0,50000.0,50000.0,-272.0,127.0,0.0,29500.0,0.0,0.0,5.155,3.0,295.0,70.0,50.0,0.0,100.0,12000.0,400.0,3.0,M1,47.3991444,8.5437393,47.3988504,8.5443427,47.3988528,8.5443379,-2.72,1.27,0.0,3.001882742546751,1148.0890765190125,-137.5790232751855,98.17310800034505
mission_20260716_135520,qgc_uploaded_mission,1784227144.7892585,1,active,16,MAV_CMD_NAV_WAYPOINT,,,,0.0,0.0,0.0,,473991444.0,85437393.0,49.98720169067383,473991444.0,85437393.0,49.98720169067383,7c092e28-13c4-40ab-b5e2-e0620a71cbb2,4,2.5,68886.76839699928,gpt-oss:20b-cloud,473988504.0,85443427.0,50000.0,50000,-638.0,358.0,0,29650,0.0,0.0,5.174,8.0,296.5,70.0,50.0,0.0,100,12000,400,3,473988534.0,85443367.0,50000.0,50000.0,-272.0,127.0,0.0,29500.0,0.0,0.0,5.155,3.0,295.0,70.0,50.0,0.0,100.0,12000.0,400.0,3.0,M1,47.3991444,8.5437393,47.3988504,8.5443427,47.3988534,8.5443367,-2.72,1.27,0.0,3.001882742546751,1148.5890872478485,-137.66944655698228,98.23990000033461
mission_20260716_135520,qgc_uploaded_mission,1784227239.0298214,1,active,16,MAV_CMD_NAV_WAYPOINT,,,,0.0,0.0,0.0,,473991444.0,85437393.0,49.98720169067383,473991444.0,85437393.0,49.98720169067383,49e8646a-201c-457e-9d0b-7ead4f60b64e,0,0.5,90119.68511399937,gpt-oss:20b-cloud,473988534.0,85443367.0,50000.0,50000,-272.0,127.0,0,29500,0.0,0.0,5.155,3.0,295.0,70.0,50.0,0.0,100,12000,400,3,473988695.0,85442890.0,50000.0,50000.0,358.0,-715.0,0.0,29520.0,0.0,0.0,5.158,8.0,295.2,70.0,50.0,0.0,100.0,12000.0,400.0,3.0,M1,47.3991444,8.5437393,47.3988534,8.5443367,47.3988695,8.544289,3.58,-7.15,0.0,7.996180338136453,1240.8296501636505,-141.2637720090727,100.03215200071367
